"","data","sub_region_1","stato","codice_regione","lat","long","ricoverati_con_sintomi","terapia_intensiva","totale_ospedalizzati","isolamento_domiciliare","totale_positivi","variazione_totale_positivi","nuovi_positivi","dimessi_guariti","deceduti","casi_da_sospetto_diagnostico","casi_da_screening","totale_casi","tamponi","casi_testati","note","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"3029","2020-08-20","Calabria","ITA",18,38.90597598,16.59440194,11,1,12,139,151,1,10,1129,97,1159,218,1377,141046,139012,"",82,57,NA,99,-32,0
"3030","2020-08-20","Campania","ITA",15,40.83956555,14.25084984,56,2,58,613,671,53,53,4345,440,5327,129,5456,371608,198778,"",-6,-7,123,-14,-51,3
"3031","2020-08-20","Emilia-Romagna","ITA",8,44.49436681,11.3417208,77,8,85,1731,1816,21,52,24355,4455,28749,1877,30626,801167,473891,"",-7,-13,111,-23,-47,5
"3032","2020-08-20","Lazio","ITA",12,41.89277044,12.48366722,238,6,244,1296,1540,111,115,6999,872,6379,3032,9411,473898,387285,"",-22,-19,34,-51,-54,6
"3033","2020-08-20","Liguria","ITA",7,44.41149315,8.9326992,21,1,22,333,355,12,31,8636,1571,8629,1933,10562,217976,117149,"",22,15,215,5,-36,3
"3034","2020-08-20","Lombardia","ITA",3,45.46679409,9.190347404,155,16,171,5252,5423,101,154,75449,16846,90583,7135,97718,1446233,864187,"",-31,-24,70,-51,-59,8
"3035","2020-08-20","Marche","ITA",11,43.61675973,13.5188753,14,1,15,202,217,10,13,5874,987,7078,0,7078,188355,112396,"",23,7,NA,10,-43,2
"3036","2020-08-20","Molise","ITA",14,41.55774754,14.65916051,1,0,1,54,55,4,4,429,23,497,10,507,30677,29488,"",NA,NA,NA,NA,-32,0
"3037","2020-08-20","Piemonte","ITA",1,45.0732745,7.680687483,83,3,86,891,977,46,52,27102,4142,24645,7576,32221,548568,334082,"",-22,-18,69,-39,-55,7
"3038","2020-08-20","Puglia","ITA",16,41.12559576,16.86736689,58,3,61,328,389,19,20,3991,555,1876,3059,4935,276314,192370,"per 879 casi non e' disponibile la provenienza",35,17,345,17,-38,-2
"3039","2020-08-20","Sardegna","ITA",20,39.21531192,9.110616306,12,0,12,159,171,17,23,1262,134,1409,158,1567,121352,102561,"",33,31,NA,35,-36,1
"3040","2020-08-20","Sicilia","ITA",19,38.11569725,13.3623567,41,8,49,741,790,24,37,2799,286,3024,851,3875,318852,245539,"",22,10,251,18,-40,0
"3041","2020-08-20","Toscana","ITA",9,43.76923077,11.25588885,24,5,29,772,801,55,59,9044,1139,10476,508,10984,483726,317235,"",0,-3,226,-14,-47,4
"3042","2020-08-20","Umbria","ITA",10,43.10675841,12.38824698,10,1,11,101,112,17,17,1388,80,1488,92,1580,138051,86741,"",7,0,NA,19,-39,4
"3043","2020-08-20","Veneto","ITA",5,45.43490485,12.33845213,35,7,42,1747,1789,128,159,17645,2100,19765,1769,21534,1416684,553065,"",-1,-3,171,-22,-51,5
"3044","2020-08-21","Abruzzo","ITA",13,42.35122196,13.39843823,30,1,31,258,289,21,23,2843,472,3215,389,3604,145369,94284,"",31,22,NA,30,-35,3
"3045","2020-08-21","Basilicata","ITA",17,40.63947052,15.80514834,0,0,0,63,63,-10,0,403,28,402,92,494,52418,51628,"",33,23,NA,NA,-35,1
"3046","2020-08-21","Calabria","ITA",18,38.90597598,16.59440194,11,1,12,141,153,2,2,1129,97,1159,220,1379,142386,140352,"",68,49,NA,91,-33,1
"3047","2020-08-21","Campania","ITA",15,40.83956555,14.25084984,66,2,68,667,735,64,67,4348,440,5394,129,5523,375083,201641,"",-13,-9,103,-17,-51,5
"3048","2020-08-21","Emilia-Romagna","ITA",8,44.49436681,11.3417208,77,8,85,1776,1861,45,82,24392,4455,28787,1921,30708,811229,478418,"",-13,-12,80,-23,-48,5
"3049","2020-08-21","Lazio","ITA",12,41.89277044,12.48366722,248,6,254,1412,1666,126,137,7009,873,6407,3141,9548,480482,392577,"",-28,-21,29,-51,-53,6
"3050","2020-08-21","Liguria","ITA",7,44.41149315,8.9326992,19,1,20,345,365,10,21,8647,1571,8650,1933,10583,219770,118087,"",18,13,261,4,-35,2
"3051","2020-08-21","Lombardia","ITA",3,45.46679409,9.190347404,149,17,166,5328,5494,71,174,75546,16852,90669,7223,97892,1456936,871210,"",-35,-26,56,-52,-59,9
"3052","2020-08-21","Marche","ITA",11,43.61675973,13.5188753,13,1,14,218,232,15,17,5876,987,7095,0,7095,190441,113688,"",13,4,NA,10,-42,3
"3053","2020-08-21","Molise","ITA",14,41.55774754,14.65916051,1,0,1,55,56,1,2,430,23,498,11,509,30886,29696,"",NA,NA,NA,NA,-33,1
"3054","2020-08-21","Piemonte","ITA",1,45.0732745,7.680687483,85,4,89,912,1001,24,39,27117,4142,24617,7643,32260,552333,336656,"",-27,-19,59,-40,-54,8
"3055","2020-08-21","Puglia","ITA",16,41.12559576,16.86736689,61,4,65,354,419,30,35,3996,555,1884,3086,4970,279245,194436,"per 879 casi non e' disponibile la provenienza",22,15,302,11,-38,-1
"3056","2020-08-21","Sardegna","ITA",20,39.21531192,9.110616306,13,0,13,200,213,42,42,1262,134,1436,173,1609,122296,103362,"",23,30,NA,29,-37,2
"3057","2020-08-21","Sicilia","ITA",19,38.11569725,13.3623567,45,8,53,775,828,38,44,2805,286,3034,885,3919,321981,247547,"",13,6,227,13,-41,0
"3058","2020-08-21","Toscana","ITA",9,43.76923077,11.25588885,28,5,33,845,878,77,79,9046,1139,10501,562,11063,487880,320543,"",-7,-5,221,-13,-47,5
"3059","2020-08-21","Umbria","ITA",10,43.10675841,12.38824698,10,1,11,113,124,12,22,1398,80,1491,111,1602,139407,87468,"",-1,-2,NA,21,-39,4
"3060","2020-08-21","Veneto","ITA",5,45.43490485,12.33845213,42,6,48,1817,1865,76,116,17683,2102,19793,1857,21650,1429206,559317,"",-9,-5,143,-25,-51,6
"3061","2020-08-22","Abruzzo","ITA",13,42.35122196,13.39843823,32,1,33,280,313,24,24,2843,472,3237,391,3628,146579,95034,"",15,4,NA,78,-10,-3
"3062","2020-08-22","Basilicata","ITA",17,40.63947052,15.80514834,0,0,0,66,66,3,3,403,28,402,95,497,52817,52027,"",19,8,NA,NA,-22,-2
"3063","2020-08-22","Calabria","ITA",18,38.90597598,16.59440194,11,1,12,146,158,5,11,1135,97,1159,231,1390,143728,141694,"",46,30,NA,138,-13,-3
"3064","2020-08-22","Campania","ITA",15,40.83956555,14.25084984,55,1,56,736,792,57,61,4352,440,5455,129,5584,379352,204634,"",-22,-18,85,6,-29,-3
"3065","2020-08-22","Emilia-Romagna","ITA",8,44.49436681,11.3417208,75,8,83,1842,1925,64,80,24408,4455,28821,1967,30788,820652,483710,"",-18,-22,52,0,-23,-3
"3066","2020-08-22","Lazio","ITA",12,41.89277044,12.48366722,265,6,271,1599,1870,204,215,7020,873,6435,3328,9763,488274,397550,"",-32,-29,27,-36,-17,-4
"3067","2020-08-22","Liguria","ITA",7,44.41149315,8.9326992,18,1,19,356,375,10,34,8671,1571,8668,1949,10617,221618,119030,"",0,-1,136,16,2,-4
"3068","2020-08-22","Lombardia","ITA",3,45.46679409,9.190347404,148,14,162,5414,5576,82,185,75649,16852,90802,7275,98077,1469893,880198,"",-40,-36,45,-38,-32,-2
"3069","2020-08-22","Marche","ITA",11,43.61675973,13.5188753,11,1,12,230,242,10,10,5876,987,7105,0,7105,192099,114764,"",-2,-13,167,32,-14,-4
"3070","2020-08-22","Molise","ITA",14,41.55774754,14.65916051,1,0,1,56,57,1,1,430,23,499,11,510,31086,29986,"",23,NA,NA,NA,-14,-3
"3071","2020-08-22","Piemonte","ITA",1,45.0732745,7.680687483,80,4,84,947,1031,30,41,27127,4143,24599,7702,32301,555594,338684,"",-32,-29,30,-28,-25,-2
"3072","2020-08-22","Puglia","ITA",16,41.12559576,16.86736689,62,4,66,370,436,17,22,4001,555,1887,3105,4992,281824,196707,"per 880 casi non e' disponibile la provenienza",6,1,231,46,-21,-7
"3073","2020-08-22","Sardegna","ITA",20,39.21531192,9.110616306,14,0,14,243,257,44,44,1262,134,1472,181,1653,123056,104014,"",9,15,379,45,-17,-3
"3074","2020-08-22","Sicilia","ITA",19,38.11569725,13.3623567,45,8,53,821,874,46,48,2807,286,3049,918,3967,324201,249033,"",0,-5,169,33,-18,-5
"3075","2020-08-22","Toscana","ITA",9,43.76923077,11.25588885,30,6,36,892,928,50,53,9049,1139,10520,596,11116,492579,323792,"",-15,-16,185,7,-19,-4
"3076","2020-08-22","Umbria","ITA",10,43.10675841,12.38824698,12,1,13,129,142,18,18,1398,80,1494,126,1620,140785,88187,"",-11,-13,NA,36,-22,-2
"3077","2020-08-22","Veneto","ITA",5,45.43490485,12.33845213,44,4,48,1944,1992,127,160,17714,2104,19821,1989,21810,1443092,565251,"",-17,-20,98,-14,-31,-3
"3078","2020-08-23","Abruzzo","ITA",13,42.35122196,13.39843823,31,1,32,300,332,19,21,2844,472,3250,398,3648,147963,95928,"",13,3,244,77,38,-8
"3079","2020-08-23","Basilicata","ITA",17,40.63947052,15.80514834,1,0,1,70,71,5,5,403,28,402,100,502,52822,52032,"",41,NA,NA,NA,15,-8
"3080","2020-08-23","Calabria","ITA",18,38.90597598,16.59440194,11,1,12,154,166,8,8,1135,97,1159,239,1398,144912,142878,"",55,47,NA,145,30,-9
"3081","2020-08-23","Campania","ITA",15,40.83956555,14.25084984,61,2,63,862,925,133,138,4356,441,5574,148,5722,383487,208401,"",-19,-11,63,17,6,-7
"3082","2020-08-23","Emilia-Romagna","ITA",8,44.49436681,11.3417208,77,8,85,1949,2034,109,127,24425,4456,28880,2035,30915,827082,488330,"",-19,-16,30,0,17,-5
"3083","2020-08-23","Lazio","ITA",12,41.89277044,12.48366722,286,6,292,1735,2027,157,184,7046,874,6468,3479,9947,496648,404727,"",-31,-26,-1,-34,14,-7
"3084","2020-08-23","Liguria","ITA",7,44.41149315,8.9326992,18,1,19,379,398,23,28,8676,1571,8670,1975,10645,223155,119961,"",6,7,82,22,27,-6
